id,type,title,author,year,lang,file_x,file_y
journal-article-10.2307_4131771,book-review,,Marc Z. Brettler,2003,eng,journal-article-10.2307_4131771.xml,journal-article-10.2307_4131771-ngram1.txt
journal-article-10.2307_1486405,research-article,The Monarchic Imperative in Rabbinic Perspective,Gerald J. Blidstein,1982,eng,journal-article-10.2307_1486405.xml,journal-article-10.2307_1486405-ngram1.txt
journal-article-10.2307_27564359,research-article,The Nature and Purpose of Mishnaic Narrative: Recent Seminal Contributions,Avraham Walfish,2008,eng,journal-article-10.2307_27564359.xml,journal-article-10.2307_27564359-ngram1.txt
journal-article-10.2307_1486258,research-article,The Metamorphosis of Narrative Traditions: Two Stories from Sixteenth-Century Safed,Aryeh Wineman,1985,eng,journal-article-10.2307_1486258.xml,journal-article-10.2307_1486258-ngram1.txt
journal-article-10.2307_24273655,research-article,Between Universal and Particular: Baron's Jewish Community in Light of Recent Research,Elisheva Carlebach,2014,eng,journal-article-10.2307_24273655.xml,journal-article-10.2307_24273655-ngram1.txt
journal-article-10.2307_27564378,book-review,,Deborah Achtenberg,2008,eng,journal-article-10.2307_27564378.xml,journal-article-10.2307_27564378-ngram1.txt
journal-article-10.2307_1566667,book-review,"
          ",Arthur Green,2000,eng,journal-article-10.2307_1566667.xml,journal-article-10.2307_1566667-ngram1.txt
journal-article-10.2307_4131709,book-review,,Charles H. Manekin,2002,eng,journal-article-10.2307_4131709.xml,journal-article-10.2307_4131709-ngram1.txt
journal-article-10.2307_1486481,book-review,"
         ",Marc Brettler,1995,eng,journal-article-10.2307_1486481.xml,journal-article-10.2307_1486481-ngram1.txt
journal-article-10.2307_41310679,misc,Back Matter,,2011,eng,journal-article-10.2307_41310679.xml,journal-article-10.2307_41310679-ngram1.txt
journal-article-10.2307_24273558,research-article,Setting Times for Torah Study in R. Shneur Zalman of Liady's Thought,Wojciech Tworek,2014,eng,journal-article-10.2307_24273558.xml,journal-article-10.2307_24273558-ngram1.txt
journal-article-10.2307_1486600,research-article,"From Separation to Displacement: The Problem of Women in ""Sefer Hasidim""",Judith R. Baskin,1994,eng,journal-article-10.2307_1486600.xml,journal-article-10.2307_1486600-ngram1.txt
journal-article-10.2307_4131741,book-review,,,2005,eng,journal-article-10.2307_4131741.xml,journal-article-10.2307_4131741-ngram1.txt
journal-article-10.2307_4131677,book-review,,Adiel Schremer,2006,eng,journal-article-10.2307_4131677.xml,journal-article-10.2307_4131677-ngram1.txt
journal-article-10.2307_1486623,book-review,"Ancient Israelite Cult in History, Tradition, and Interpretation",Victor Avigdor Hurowitz,1994,eng,journal-article-10.2307_1486623.xml,journal-article-10.2307_1486623-ngram1.txt
journal-article-10.2307_1486665,book-review,"
         ",Martha Himmelfarb,1996,eng,journal-article-10.2307_1486665.xml,journal-article-10.2307_1486665-ngram1.txt
journal-article-10.2307_27564379,book-review,,Peter E. Gordon,2008,eng,journal-article-10.2307_27564379.xml,journal-article-10.2307_27564379-ngram1.txt
journal-article-10.2307_24273640,book-review,,Anna Sapir Abulafia,2013,eng,journal-article-10.2307_24273640.xml,journal-article-10.2307_24273640-ngram1.txt
journal-article-10.2307_24273562,research-article,Rabbinic Polysemy: A Response to Steven Fraade,Azzan Yadin-Israel,2014,eng,journal-article-10.2307_24273562.xml,journal-article-10.2307_24273562-ngram1.txt
journal-article-10.2307_1486317,research-article, ‮ ״וחכם באחור ישבחנה״: על הסאטירה ״כתב־יושר״ עבדון בן הלל הידעוני ,‮שאול לוין־ברלין‬,1977,heb,journal-article-10.2307_1486317.xml,journal-article-10.2307_1486317-ngram1.txt
journal-article-10.2307_1486366,misc,Front Matter,,1981,eng,journal-article-10.2307_1486366.xml,journal-article-10.2307_1486366-ngram1.txt
journal-article-10.2307_1486715,book-review,"
         ",Howard Adelman,1996,eng,journal-article-10.2307_1486715.xml,journal-article-10.2307_1486715-ngram1.txt
journal-article-10.2307_4131621,book-review,,Avraham Gross,2003,eng,journal-article-10.2307_4131621.xml,journal-article-10.2307_4131621-ngram1.txt
journal-article-10.2307_1486592,book-review,"
         ",Milton R. Konvitz,1993,eng,journal-article-10.2307_1486592.xml,journal-article-10.2307_1486592-ngram1.txt
journal-article-10.2307_1486890,research-article, ‮האם יש מקור אחר לתוספתות התרגום לנביאים? ‬ ,‮רימון כשר‬,1997,heb,journal-article-10.2307_1486890.xml,journal-article-10.2307_1486890-ngram1.txt
journal-article-10.2307_24273529,book-review,,Jonathan Ray,2013,eng,journal-article-10.2307_24273529.xml,journal-article-10.2307_24273529-ngram1.txt
journal-article-10.2307_40982810,book-review,,Zvi Septimus,2010,eng,journal-article-10.2307_40982810.xml,journal-article-10.2307_40982810-ngram1.txt
journal-article-10.2307_27564370,book-review,,Ariella Radwin,2008,eng,journal-article-10.2307_27564370.xml,journal-article-10.2307_27564370-ngram1.txt
journal-article-10.2307_4131760,book-review,,Jean Baumgarten,2005,eng,journal-article-10.2307_4131760.xml,journal-article-10.2307_4131760-ngram1.txt
journal-article-10.2307_1486358,book-review,"
         ",Kenneth E. Berger,1986,eng,journal-article-10.2307_1486358.xml,journal-article-10.2307_1486358-ngram1.txt
journal-article-10.2307_1486330,book-review,"
         ",Elliot N. Dorff,1984,eng,journal-article-10.2307_1486330.xml,journal-article-10.2307_1486330-ngram1.txt
journal-article-10.2307_25654627,book-review,,Sharon Gillerman,2009,eng,journal-article-10.2307_25654627.xml,journal-article-10.2307_25654627-ngram1.txt
journal-article-10.2307_4131737,book-review,"Tosaphists and Taboo: A Review of Haym Soloveitchik's ""Yeinam""",Elliott Horowitz,2005,eng,journal-article-10.2307_4131737.xml,journal-article-10.2307_4131737-ngram1.txt
journal-article-10.2307_1486655,book-review,The Sheffield Dictionary of Classical Hebrew,Gary A. Rendsburg,1996,eng,journal-article-10.2307_1486655.xml,journal-article-10.2307_1486655-ngram1.txt
journal-article-10.2307_1486267,misc,Collected Studies,,1985,eng,journal-article-10.2307_1486267.xml,journal-article-10.2307_1486267-ngram1.txt
journal-article-10.2307_1486686,book-review,"
         ",Alexander Orbach,1996,eng,journal-article-10.2307_1486686.xml,journal-article-10.2307_1486686-ngram1.txt
journal-article-10.2307_1486851,book-review,"
         ",Lloyd P. Gartner,1995,eng,journal-article-10.2307_1486851.xml,journal-article-10.2307_1486851-ngram1.txt
journal-article-10.2307_1486312,research-article,Reading Medieval Hebrew Love Poetry,Neal Kozodoy,1977,eng,journal-article-10.2307_1486312.xml,journal-article-10.2307_1486312-ngram1.txt
journal-article-10.2307_24273669,book-review,,Richard I. Cohen,2014,eng,journal-article-10.2307_24273669.xml,journal-article-10.2307_24273669-ngram1.txt
journal-article-10.2307_41310674,book-review,,Judah M. Cohen,2011,eng,journal-article-10.2307_41310674.xml,journal-article-10.2307_41310674-ngram1.txt
journal-article-10.2307_1486343,research-article,"The First Charter of the Jewish Merchants of Venice, 1589",,1976,eng,journal-article-10.2307_1486343.xml,journal-article-10.2307_1486343-ngram1.txt
journal-article-10.2307_25654607,research-article,"Czechs, Germans, Arabs, Jews: Franz Kafka's ""Jackals and Arabs"" between Bohemia and Palestine",Dimitry Shumsky,2009,eng,journal-article-10.2307_25654607.xml,journal-article-10.2307_25654607-ngram1.txt
journal-article-10.2307_1486541,book-review,"
         ",Jay M. Eidelman,1999,eng,journal-article-10.2307_1486541.xml,journal-article-10.2307_1486541-ngram1.txt
journal-article-10.2307_1486650,research-article, ‮מקוה ישראל ה׳‬ ,‮צבי זוהר‬,1994,heb,journal-article-10.2307_1486650.xml,journal-article-10.2307_1486650-ngram1.txt
journal-article-10.2307_1487025,book-review,"
         ",S. Daniel Breslauer,1992,eng,journal-article-10.2307_1487025.xml,journal-article-10.2307_1487025-ngram1.txt
journal-article-10.2307_1486901,misc,Books Received,,1990,eng,journal-article-10.2307_1486901.xml,journal-article-10.2307_1486901-ngram1.txt
journal-article-10.2307_23319576,research-article,Is there a God an sich?: Isaac Breuer on Kant's noumena,George Y. Kohler,2012,eng,journal-article-10.2307_23319576.xml,journal-article-10.2307_23319576-ngram1.txt
journal-article-10.2307_1486374,research-article,Bilingualism and Poetic Modernism: The Yiddish Sources of the Hebrew Imagism of Gabriel Preil,Yael Sagiv-Feldman,1981,eng,journal-article-10.2307_1486374.xml,journal-article-10.2307_1486374-ngram1.txt
journal-article-10.2307_23319582,book-review,,Jeffrey Shandler,2012,eng,journal-article-10.2307_23319582.xml,journal-article-10.2307_23319582-ngram1.txt
journal-article-10.2307_41310675,book-review,,Elisabeth R. Friedman,2011,eng,journal-article-10.2307_41310675.xml,journal-article-10.2307_41310675-ngram1.txt
journal-article-10.2307_1486746,book-review,"
         ",Harold Kasimow,1998,eng,journal-article-10.2307_1486746.xml,journal-article-10.2307_1486746-ngram1.txt
journal-article-10.2307_27564328,research-article,Luis de Carvajal and His People,Samuel Temkin,2008,eng,journal-article-10.2307_27564328.xml,journal-article-10.2307_27564328-ngram1.txt
journal-article-10.2307_40982851,book-review,,Joshua Holo,2010,eng,journal-article-10.2307_40982851.xml,journal-article-10.2307_40982851-ngram1.txt
journal-article-10.2307_1486236,research-article,Binary Oppositions in the Poetry of Amir Gilboa,Warren Bargad,1988,eng,journal-article-10.2307_1486236.xml,journal-article-10.2307_1486236-ngram1.txt
journal-article-10.2307_4131756,book-review,,Bernard Reich,2005,eng,journal-article-10.2307_4131756.xml,journal-article-10.2307_4131756-ngram1.txt
journal-article-10.2307_25654642,book-review,,Baruch J. Schwartz,2009,eng,journal-article-10.2307_25654642.xml,journal-article-10.2307_25654642-ngram1.txt
journal-article-10.2307_1486915,book-review,,Judith R. Baskin,1998,eng,journal-article-10.2307_1486915.xml,journal-article-10.2307_1486915-ngram1.txt
journal-article-10.2307_40982823,book-review,,Sivan Zakai,2010,eng,journal-article-10.2307_40982823.xml,journal-article-10.2307_40982823-ngram1.txt
journal-article-10.2307_1486963,book-review,"
         ",Marsha L. Rozenblit,1992,eng,journal-article-10.2307_1486963.xml,journal-article-10.2307_1486963-ngram1.txt
journal-article-10.2307_40982854,book-review,,Anita Norich,2010,eng,journal-article-10.2307_40982854.xml,journal-article-10.2307_40982854-ngram1.txt
journal-article-10.2307_4131572,book-review,"
         ",Albert D. Friedberg,2002,eng,journal-article-10.2307_4131572.xml,journal-article-10.2307_4131572-ngram1.txt
journal-article-10.2307_1486795,research-article,The Contribution of Professor Salo W. Baron to the Study of Ancient Jewish History: His Appraisal of Anti-Judaism and Proselytism,Louis H. Feldman,1993,eng,journal-article-10.2307_1486795.xml,journal-article-10.2307_1486795-ngram1.txt
journal-article-10.2307_1486279,misc,Collected Studies,,1985,eng,journal-article-10.2307_1486279.xml,journal-article-10.2307_1486279-ngram1.txt
journal-article-10.2307_1486242,misc,Back Matter,,1988,eng,journal-article-10.2307_1486242.xml,journal-article-10.2307_1486242-ngram1.txt
journal-article-10.2307_27564349,book-review,,Batsheva Ben-Amos,2008,eng,journal-article-10.2307_27564349.xml,journal-article-10.2307_27564349-ngram1.txt
journal-article-10.2307_1566664,book-review,"
          ",Paul Brand,2000,eng,journal-article-10.2307_1566664.xml,journal-article-10.2307_1566664-ngram1.txt
journal-article-10.2307_25654654,book-review,,Emily Kopley,2009,eng,journal-article-10.2307_25654654.xml,journal-article-10.2307_25654654-ngram1.txt
journal-article-10.2307_1486427,misc,Front Matter,,1989,eng,journal-article-10.2307_1486427.xml,journal-article-10.2307_1486427-ngram1.txt
journal-article-10.2307_25654660,misc,Back Matter,,2009,eng,journal-article-10.2307_25654660.xml,journal-article-10.2307_25654660-ngram1.txt
journal-article-10.2307_4131544,book-review,,Martin Kavka,2004,eng,journal-article-10.2307_4131544.xml,journal-article-10.2307_4131544-ngram1.txt
journal-article-10.2307_27564372,book-review,,Ishay Rosen-Zvi,2008,eng,journal-article-10.2307_27564372.xml,journal-article-10.2307_27564372-ngram1.txt
journal-article-10.2307_1486290,book-review,"
         ",Hillel J. Kieval,1989,eng,journal-article-10.2307_1486290.xml,journal-article-10.2307_1486290-ngram1.txt
journal-article-10.2307_27564348,book-review,,Ben Frommer,2008,eng,journal-article-10.2307_27564348.xml,journal-article-10.2307_27564348-ngram1.txt
journal-article-10.2307_4131799,book-review,,Jeffrey S. Gurock,2003,eng,journal-article-10.2307_4131799.xml,journal-article-10.2307_4131799-ngram1.txt
journal-article-10.2307_1486397,book-review,"
         ",Baruch A. Levine,1987,eng,journal-article-10.2307_1486397.xml,journal-article-10.2307_1486397-ngram1.txt
journal-article-10.2307_1486936,book-review,,Kalman P. Bland,1998,eng,journal-article-10.2307_1486936.xml,journal-article-10.2307_1486936-ngram1.txt
journal-article-10.2307_1486392,research-article,Intercity Relations in Roman Palestine: The Case of Sepphoris and Tiberias,Stuart S. Miller,1987,eng,journal-article-10.2307_1486392.xml,journal-article-10.2307_1486392-ngram1.txt
journal-article-10.2307_4131833,book-review,,Moshe Sokol,2005,eng,journal-article-10.2307_4131833.xml,journal-article-10.2307_4131833-ngram1.txt
journal-article-10.2307_1486355,research-article,The End of the Universe in Medieval Jewish Philosophy,Seymour Feldman,1986,eng,journal-article-10.2307_1486355.xml,journal-article-10.2307_1486355-ngram1.txt
journal-article-10.2307_1486491,book-review,"
         ",Lewis M. Barth,1995,eng,journal-article-10.2307_1486491.xml,journal-article-10.2307_1486491-ngram1.txt
journal-article-10.2307_1486637,book-review,"
         ",Michael A. Meyer,1994,eng,journal-article-10.2307_1486637.xml,journal-article-10.2307_1486637-ngram1.txt
journal-article-10.2307_41310667,book-review,,Jerry Z. Muller,2011,eng,journal-article-10.2307_41310667.xml,journal-article-10.2307_41310667-ngram1.txt
journal-article-10.2307_1486804,book-review,"
         ",B. Barry Levy,1993,eng,journal-article-10.2307_1486804.xml,journal-article-10.2307_1486804-ngram1.txt
journal-article-10.2307_40982852,book-review,,Vivian B. Mann,2010,eng,journal-article-10.2307_40982852.xml,journal-article-10.2307_40982852-ngram1.txt
journal-article-10.2307_4131606,research-article,"""Designation Is Significant"": An Analysis of the Conceptual Sugya in bSan 47b-48b",Leib Moscovitz,2003,eng,journal-article-10.2307_4131606.xml,journal-article-10.2307_4131606-ngram1.txt
journal-article-10.2307_1486798,research-article,"Tithe as Gift: The Biblical Institution in Light of Mauss's ""Prestation Theory""",Menahem Herman,1993,eng,journal-article-10.2307_1486798.xml,journal-article-10.2307_1486798-ngram1.txt
journal-article-10.2307_4131600,book-review,"
         ",Michael Steinlauf,2002,eng,journal-article-10.2307_4131600.xml,journal-article-10.2307_4131600-ngram1.txt
journal-article-10.2307_27564310,book-review,,Gary R. Mormino,2007,eng,journal-article-10.2307_27564310.xml,journal-article-10.2307_27564310-ngram1.txt
journal-article-10.2307_41310623,research-article,"The Physics of Being Jewish, or On Cats and Jews",Shai Ginsburg,2011,eng,journal-article-10.2307_41310623.xml,journal-article-10.2307_41310623-ngram1.txt
journal-article-10.2307_1486908,book-review,,Martin D. Yaffe,1998,eng,journal-article-10.2307_1486908.xml,journal-article-10.2307_1486908-ngram1.txt
journal-article-10.2307_1486813,book-review,"
         ",Jeff H. Lesser,1993,eng,journal-article-10.2307_1486813.xml,journal-article-10.2307_1486813-ngram1.txt
journal-article-10.2307_1486739,book-review,"
         ",Adele Reinhartz,1998,eng,journal-article-10.2307_1486739.xml,journal-article-10.2307_1486739-ngram1.txt
journal-article-10.2307_27564257,misc,Front Matter,,2007,eng,journal-article-10.2307_27564257.xml,journal-article-10.2307_27564257-ngram1.txt
journal-article-10.2307_41310640,book-review,,Yoram Bilu,2011,eng,journal-article-10.2307_41310640.xml,journal-article-10.2307_41310640-ngram1.txt
journal-article-10.2307_27564371,book-review,,Michael E. Pregill,2008,eng,journal-article-10.2307_27564371.xml,journal-article-10.2307_27564371-ngram1.txt
journal-article-10.2307_1486543,book-review,"
         ",Stanley Trachtenberg,1999,eng,journal-article-10.2307_1486543.xml,journal-article-10.2307_1486543-ngram1.txt
journal-article-10.2307_1486459,misc,Back Matter,,1980,eng,journal-article-10.2307_1486459.xml,journal-article-10.2307_1486459-ngram1.txt
journal-article-10.2307_27564332,book-review,,Ra'anan S. Boustan,2008,eng,journal-article-10.2307_27564332.xml,journal-article-10.2307_27564332-ngram1.txt
journal-article-10.2307_25654611,book-review,,Carol Bakhos,2009,eng,journal-article-10.2307_25654611.xml,journal-article-10.2307_25654611-ngram1.txt
journal-article-10.2307_1566666,book-review,"
          ",Milton R. Konvitz,2000,eng,journal-article-10.2307_1566666.xml,journal-article-10.2307_1566666-ngram1.txt
journal-article-10.2307_1486534,book-review,"
         ",Pamela S. Nadell,1999,eng,journal-article-10.2307_1486534.xml,journal-article-10.2307_1486534-ngram1.txt
journal-article-10.2307_1486349,research-article," Three Themes in the ""Sefer Ḥasidim"" ",Haym Soloveitchik,1976,eng,journal-article-10.2307_1486349.xml,journal-article-10.2307_1486349-ngram1.txt
journal-article-10.2307_1486322,research-article,Chaim Weizmann and the Elusive Manchester Professorship,Jehuda Reinharz,1984,eng,journal-article-10.2307_1486322.xml,journal-article-10.2307_1486322-ngram1.txt
journal-article-10.2307_24273622,research-article,Toward the Source of the Sambatyon: Shabbat Discourse and the Origins of the Sabbatical River Legend,Daniel Stein Kokin,2013,eng,journal-article-10.2307_24273622.xml,journal-article-10.2307_24273622-ngram1.txt
journal-article-10.2307_1486462,research-article,"Tamar, a Symbol of Life: The ""Killer Wife"" Superstition in the Bible and Jewish Tradition",Mordechai A. Friedman,1990,eng,journal-article-10.2307_1486462.xml,journal-article-10.2307_1486462-ngram1.txt
journal-article-10.2307_4131754,book-review,,Ezra Mendelsohn,2005,eng,journal-article-10.2307_4131754.xml,journal-article-10.2307_4131754-ngram1.txt
journal-article-10.2307_24273628,book-review,,Steven D. Fraade,2013,eng,journal-article-10.2307_24273628.xml,journal-article-10.2307_24273628-ngram1.txt
journal-article-10.2307_4131587,book-review,"
         ",Rachel Feldhay Brenner,2002,eng,journal-article-10.2307_4131587.xml,journal-article-10.2307_4131587-ngram1.txt
journal-article-10.2307_1486346,research-article," The Recall of Rabbi Neḥuniah Ben Ha-Qanah from Ecstasy in the ""Hekhalot Rabbati"" ",Lawrence H. Schiffman,1976,eng,journal-article-10.2307_1486346.xml,journal-article-10.2307_1486346-ngram1.txt
journal-article-10.2307_4131712,book-review,,Carole B. Balin,2002,eng,journal-article-10.2307_4131712.xml,journal-article-10.2307_4131712-ngram1.txt
journal-article-10.2307_1486494,book-review,"
         ",Steven M. Wasserstrom,1995,eng,journal-article-10.2307_1486494.xml,journal-article-10.2307_1486494-ngram1.txt
journal-article-10.2307_4131535,book-review,,Shaul Magid,2004,eng,journal-article-10.2307_4131535.xml,journal-article-10.2307_4131535-ngram1.txt
journal-article-10.2307_1486360,book-review,"
         ",Alfred L. Ivry,1986,eng,journal-article-10.2307_1486360.xml,journal-article-10.2307_1486360-ngram1.txt
journal-article-10.2307_24273652,research-article,The Identity of the Apostate in the Epistle to Yemen,Haggai Mazuz,2014,eng,journal-article-10.2307_24273652.xml,journal-article-10.2307_24273652-ngram1.txt
journal-article-10.2307_4131792,book-review,,Neil G. Jacobs,2003,eng,journal-article-10.2307_4131792.xml,journal-article-10.2307_4131792-ngram1.txt
journal-article-10.2307_1487005,book-review,"
          ",Michael Taub,1991,eng,journal-article-10.2307_1487005.xml,journal-article-10.2307_1487005-ngram1.txt
journal-article-10.2307_27564302,book-review,,Michael D. Swartz,2007,eng,journal-article-10.2307_27564302.xml,journal-article-10.2307_27564302-ngram1.txt
journal-article-10.2307_1486327,book-review,"
         ",Kenneth R. Stow,1984,eng,journal-article-10.2307_1486327.xml,journal-article-10.2307_1486327-ngram1.txt
journal-article-10.2307_1486991,book-review,"
          ",Yaakov Thompson,1991,eng,journal-article-10.2307_1486991.xml,journal-article-10.2307_1486991-ngram1.txt
journal-article-10.2307_24273672,book-review,,Magdalena Wrobel Bloom,2014,eng,journal-article-10.2307_24273672.xml,journal-article-10.2307_24273672-ngram1.txt
journal-article-10.2307_1486607,book-review,"
         ",Seth Schwartz,1994,eng,journal-article-10.2307_1486607.xml,journal-article-10.2307_1486607-ngram1.txt
journal-article-10.2307_25654648,book-review,,Eugene R. Sheppard,2009,eng,journal-article-10.2307_25654648.xml,journal-article-10.2307_25654648-ngram1.txt
journal-article-10.2307_23319579,book-review,,Don Harrán,2012,eng,journal-article-10.2307_23319579.xml,journal-article-10.2307_23319579-ngram1.txt
journal-article-10.2307_1486844,book-review,"
         ",Gerald Sorin,1995,eng,journal-article-10.2307_1486844.xml,journal-article-10.2307_1486844-ngram1.txt
journal-article-10.2307_1486962,book-review,"
         ",Tony Kushner,1992,eng,journal-article-10.2307_1486962.xml,journal-article-10.2307_1486962-ngram1.txt
journal-article-10.2307_4131524,research-article,"""Chiseled from All Sides"": Hermeneutics and Dispute in the Rabbinic Tradition",William Kolbrener,2004,eng,journal-article-10.2307_4131524.xml,journal-article-10.2307_4131524-ngram1.txt
journal-article-10.2307_4131635,misc,Front Matter,,2006,eng,journal-article-10.2307_4131635.xml,journal-article-10.2307_4131635-ngram1.txt
journal-article-10.2307_4131728,research-article,מפתיחות להסתגרות׃ מניצי התמורה ביחסה של האליטה התוךנית המזרח תיכונית לצרכי המודרנה,,2002,eng,journal-article-10.2307_4131728.xml,journal-article-10.2307_4131728-ngram1.txt
journal-article-10.2307_4131651,book-review,,Edward Fram,2006,eng,journal-article-10.2307_4131651.xml,journal-article-10.2307_4131651-ngram1.txt
journal-article-10.2307_4131682,book-review,,Y. Tzvi Langermann,2006,eng,journal-article-10.2307_4131682.xml,journal-article-10.2307_4131682-ngram1.txt
journal-article-10.2307_1486950,book-review,"
         ",Naomi G. Cohen,1992,eng,journal-article-10.2307_1486950.xml,journal-article-10.2307_1486950-ngram1.txt
journal-article-10.2307_1486526,book-review,"
         ",Ruth Langer,1999,eng,journal-article-10.2307_1486526.xml,journal-article-10.2307_1486526-ngram1.txt
journal-article-10.2307_1486388,misc,Collected Studies,,1987,eng,journal-article-10.2307_1486388.xml,journal-article-10.2307_1486388-ngram1.txt
journal-article-10.2307_1486295,misc,Front Matter,,1979,eng,journal-article-10.2307_1486295.xml,journal-article-10.2307_1486295-ngram1.txt
journal-article-10.2307_1486588,book-review,"
         ",Marc Saperstein,1993,eng,journal-article-10.2307_1486588.xml,journal-article-10.2307_1486588-ngram1.txt
journal-article-10.2307_1486737,book-review,"
         ",Joel S. Kaminsky,1998,eng,journal-article-10.2307_1486737.xml,journal-article-10.2307_1486737-ngram1.txt
journal-article-10.2307_24273661,book-review,,Elisha Russ-Fishbane,2014,eng,journal-article-10.2307_24273661.xml,journal-article-10.2307_24273661-ngram1.txt
journal-article-10.2307_1486412,research-article,The Russian Pogroms in Hebrew Literature and the Subversion of the Martyrological Ideal,Alan Mintz,1982,eng,journal-article-10.2307_1486412.xml,journal-article-10.2307_1486412-ngram1.txt
journal-article-10.2307_4131531,book-review,,Michael Chernick,2004,eng,journal-article-10.2307_4131531.xml,journal-article-10.2307_4131531-ngram1.txt
journal-article-10.2307_1486796,research-article,The Historiographical Legacy of Salo Wittmayer Baron: The Medieval Period,Robert Chazan,1993,eng,journal-article-10.2307_1486796.xml,journal-article-10.2307_1486796-ngram1.txt
journal-article-10.2307_4131612,book-review,,Joseph M. Baumgarten,2003,eng,journal-article-10.2307_4131612.xml,journal-article-10.2307_4131612-ngram1.txt
journal-article-10.2307_1486931,book-review,,Esther Fuchs,1998,eng,journal-article-10.2307_1486931.xml,journal-article-10.2307_1486931-ngram1.txt
journal-article-10.2307_1486899,book-review,"
         ",Allan Arkush,1990,eng,journal-article-10.2307_1486899.xml,journal-article-10.2307_1486899-ngram1.txt
journal-article-10.2307_1486717,book-review,"
         ",Alan Levenson,1996,eng,journal-article-10.2307_1486717.xml,journal-article-10.2307_1486717-ngram1.txt
journal-article-10.2307_1486537,book-review,"
         ",William M. Batkay,1999,eng,journal-article-10.2307_1486537.xml,journal-article-10.2307_1486537-ngram1.txt
journal-article-10.2307_1486620,misc,Front Matter,,1994,eng,journal-article-10.2307_1486620.xml,journal-article-10.2307_1486620-ngram1.txt
journal-article-10.2307_4131555,research-article,"Shekhinah, the Virgin Mary, and the Song of Songs: Reflections on a Kabbalistic Symbol in Its Historical Context",Arthur Green,2002,eng,journal-article-10.2307_4131555.xml,journal-article-10.2307_4131555-ngram1.txt
journal-article-10.2307_25654646,book-review,,Ethan Zadoff,2009,eng,journal-article-10.2307_25654646.xml,journal-article-10.2307_25654646-ngram1.txt
journal-article-10.2307_1486525,book-review,"
         ",Stuart S. Miller,1999,eng,journal-article-10.2307_1486525.xml,journal-article-10.2307_1486525-ngram1.txt
journal-article-10.2307_1486946,book-review,"
         ",David Marcus,1992,eng,journal-article-10.2307_1486946.xml,journal-article-10.2307_1486946-ngram1.txt
journal-article-10.2307_4131828,book-review,,Richard S. Levy,2005,eng,journal-article-10.2307_4131828.xml,journal-article-10.2307_4131828-ngram1.txt
journal-article-10.2307_1486521,research-article,"Haim Gouri and ""The Jewish People Who Have Been Seriously Injured""",Reuven Shoham,1999,eng,journal-article-10.2307_1486521.xml,journal-article-10.2307_1486521-ngram1.txt
journal-article-10.2307_4131558,book-review,"
         ",Lisbeth S. Fried,2002,eng,journal-article-10.2307_4131558.xml,journal-article-10.2307_4131558-ngram1.txt
journal-article-10.2307_23319581,book-review,,Marc David Baer,2012,eng,journal-article-10.2307_23319581.xml,journal-article-10.2307_23319581-ngram1.txt
journal-article-10.2307_27564363,research-article,The Downfall of Haman: Postwar Yiddish Theater between Secular and Sacred,Annette Aronowicz,2008,eng,journal-article-10.2307_27564363.xml,journal-article-10.2307_27564363-ngram1.txt
journal-article-10.2307_1486522,book-review,Fools for Love of the Republic?,Vicki Caron,1999,eng,journal-article-10.2307_1486522.xml,journal-article-10.2307_1486522-ngram1.txt
journal-article-10.2307_4131703,book-review,,Pamela Barmash,2002,eng,journal-article-10.2307_4131703.xml,journal-article-10.2307_4131703-ngram1.txt
journal-article-10.2307_1486302,research-article,Trends in the Study of Medieval Hebrew Literature,Dan Pagis,1979,eng,journal-article-10.2307_1486302.xml,journal-article-10.2307_1486302-ngram1.txt
journal-article-10.2307_41310625,research-article,An Ugly Story?,Jonathan Boyarin,2011,eng,journal-article-10.2307_41310625.xml,journal-article-10.2307_41310625-ngram1.txt
journal-article-10.2307_23319559,book-review,,Talya Fishman,2012,eng,journal-article-10.2307_23319559.xml,journal-article-10.2307_23319559-ngram1.txt
journal-article-10.2307_1486773,book-review,"
         ",Emmet Kennedy,1999,eng,journal-article-10.2307_1486773.xml,journal-article-10.2307_1486773-ngram1.txt
journal-article-10.2307_1486646,book-review,"
         ",Michael Wyschogrod,1994,eng,journal-article-10.2307_1486646.xml,journal-article-10.2307_1486646-ngram1.txt
journal-article-10.2307_4131755,book-review,,Deborah Dash Moore,2005,eng,journal-article-10.2307_4131755.xml,journal-article-10.2307_4131755-ngram1.txt
journal-article-10.2307_1487007,book-review,"
          ",Dwayne E. Carpenter,1991,eng,journal-article-10.2307_1487007.xml,journal-article-10.2307_1487007-ngram1.txt
journal-article-10.2307_1486289,book-review,"
         ",Baruch M. Bokser,1989,eng,journal-article-10.2307_1486289.xml,journal-article-10.2307_1486289-ngram1.txt
journal-article-10.2307_1486703,book-review,"
         ",Mayer I. Gruber,1996,eng,journal-article-10.2307_1486703.xml,journal-article-10.2307_1486703-ngram1.txt
journal-article-10.2307_23319584,book-review,,Naomi Sokoloff,2012,eng,journal-article-10.2307_23319584.xml,journal-article-10.2307_23319584-ngram1.txt
journal-article-10.2307_1486246,research-article,New Light on the Jews of Mozarabic Toledo,Norman Roth,1986,eng,journal-article-10.2307_1486246.xml,journal-article-10.2307_1486246-ngram1.txt
journal-article-10.2307_1486579,book-review,"
         ",Yehoshua Gitay,1993,eng,journal-article-10.2307_1486579.xml,journal-article-10.2307_1486579-ngram1.txt
